Address,Name,Gender,Age,Latitude,Longitude
"523 Wood Valley TRCE Roswell, GA 30076",Rashad Hill,male,61,34.02006806291192,-84.2975341792652
"2310 Roxburgh DR Roswell, GA 30076",Cordia Williams,female,37,34.026122031652065,-84.28661708961877
"2563 Club Springs DR Roswell, GA 30076",Laurena Ford,female,45,34.021168810568234,-84.2849075309837
"2540 Camden Glen CT Roswell, GA 30076",Antonetta Horton,female,18,34.0320316902591,-84.28663249197857
"506 Wood Valley TRCE Roswell, GA 30076",Dominic Perkins,male,16,34.020159636909106,-84.2970974886366
"2570 Club Springs DR Roswell, GA 30076",Kimberli Hewitt,female,52,34.02132896032652,-84.28413390342769
"249 Spring Ridge DR Roswell, GA 30076",Tianna Shaw,female,20,34.01959034838931,-84.29448845021979
"10030 Fairway Village DR Roswell, GA 30076",Chas Nicholson,male,30,34.0240983852214,-84.28858257775951
"2628 Camden Glen CT Roswell, GA 30076",Shalon Huber,female,40,34.03273291157073,-84.28567931829943
"387 Spring Ridge TRCE Roswell, GA 30076",Jamey Sellers,female,37,34.01765835153737,-84.2920681547088
"9732 Terrace Lake PT Roswell, GA 30076",Evelina Wise,female,57,34.02120153480293,-84.28280856289138
"9845 Terrace Lake PT Roswell, GA 30076",Duane Giles,male,18,34.022327344970996,-84.2815286343412
"227 Spring Ridge TRCE Roswell, GA 30076",Onie Mccarthy,female,55,34.01965482866436,-84.29016499353193
"10041 Fairway Village DR Roswell, GA 30076",Jay Lawson,male,57,34.024598355967285,-84.28867599996006
"528 Ridgemont DR Roswell, GA 30076",Jesusita Bradford,female,50,34.017106305300736,-84.29762889425686
"620 Ridgemont DR Roswell, GA 30076",Stacy Richmond,male,31,34.018502943256685,-84.29831206361209
"1323 Atherton PARK Roswell, GA 30076",Jenice O'neil,female,9,34.021450038103254,-84.2902151712358
"218 Spring Ridge CT Roswell, GA 30076",Jess Gray,male,15,34.020577128454704,-84.29515071414993
"441 Spring Ridge DR Roswell, GA 30076",Davis Boone,male,67,34.02152395651961,-84.29575843735333
"9707 Terrace Lake PT Roswell, GA 30076",Sung Floyd,female,51,34.021284609041984,-84.28257540508869
"528 Wood Valley TRCE Roswell, GA 30076",Orlando Caldwell,male,24,34.02018095207569,-84.2977889883883
"2574 Club Springs DR Roswell, GA 30076",Annis Summers,female,16,34.0212993393294,-84.2847411250803
"439 Spring Ridge TRCE Roswell, GA 30076",Doloris Yates,female,45,34.01806608576081,-84.29297576266795
"243 Spring Ridge CT Roswell, GA 30076",Marty Hendrix,male,37,34.020349224707736,-84.29540597167474
"2209 Roxburgh DR Roswell, GA 30076",Donya Baxter,female,48,34.02329273472317,-84.28654622667497
"10013 Fairway Village DR Roswell, GA 30076",Lamar Welch,male,13,34.02386212017713,-84.28836791427187
"2410 Roxburgh DR Roswell, GA 30076",Eddie Tillman,male,38,34.029027953921215,-84.28845166634
"140 Spring Ridge CT Roswell, GA 30076",Mike Kent,male,17,34.020661044953606,-84.29513390755395
"10023 Fairway Village DR Roswell, GA 30076",Elroy Leon,male,12,34.024101022926196,-84.28848455795261
"246 Spring Ridge DR Roswell, GA 30076",Neil Estrada,male,44,34.01959558034818,-84.29436160191625
"104 Spring Ridge DR Roswell, GA 30076",Edris Ramsey,female,47,34.023231899502925,-84.29236223819647
"9741 Terrace Lake PT Roswell, GA 30076",Rico Guthrie,male,42,34.02140788389963,-84.28292104430143
"2597 Club Springs DR Roswell, GA 30076",Leonel Hayes,male,47,34.021148334979294,-84.2844536554289
"9909 Terrace Lake PT Roswell, GA 30076",Genevive Poole,female,46,34.022143386403854,-84.2812214370656
"514 Wood Valley TRCE Roswell, GA 30076",Jacinda Wiley,female,44,34.02021241143331,-84.29735977624112
"2549 Club Springs DR Roswell, GA 30076",Taisha Alexander,female,17,34.02129268647342,-84.28535359068825
"206 Spring Ridge DR Roswell, GA 30076",Misha Cotton,female,22,34.02054361185011,-84.29380591358255
"245 Spring Ridge TRCE Roswell, GA 30076",Yong Holman,male,46,34.01914523036527,-84.2901335330657
"2211 Roxburgh DR Roswell, GA 30076",Lupe Ellis,male,41,34.02339086222298,-84.28642050081581
"2410 Camden Glen CT Roswell, GA 30076",Antwan Lane,male,31,34.03024475760301,-84.28814605091172
"454 Spring Ridge DR Roswell, GA 30076",Katheleen Hobbs,female,68,34.02179004972539,-84.29568948292808
"318 Spring Ridge TRCE Roswell, GA 30076",Mario Dalton,male,20,34.01760808243723,-84.29024819760072
"222 Spring Ridge TRCE Roswell, GA 30076",Paulita Perez,female,20,34.019951942579176,-84.29015470931866
"233 Spring Ridge DR Roswell, GA 30076",Rich Lancaster,male,32,34.020028509675214,-84.29434572039544
"9911 Terrace Lake PT Roswell, GA 30076",Arminda Barber,female,41,34.02212873741938,-84.28116986695436
"734 Springview CT Roswell, GA 30076",Season Porter,female,10,34.016498980264664,-84.29750139198323
"2309 Club Springs DR Roswell, GA 30076",Shirley Golden,male,45,34.02298289538189,-84.28664815439544
"160 Ridge WAY Roswell, GA 30076",Wes Wiley,male,32,34.01754440218694,-84.29347576311386
"738 Springview CT Roswell, GA 30076",Gary Anderson,male,36,34.01646933603244,-84.29754316340136
"526 Spring Ridge DR Roswell, GA 30076",Vaughn Wilkinson,male,39,34.02228280314558,-84.29463910498113
"621 Wood Valley TRCE Roswell, GA 30076",Deandre Mcintosh,male,5,34.02187337315465,-84.29840985270359
"122 Lakeland WAY Roswell, GA 30076",Jeffry Alvarez,male,47,34.01977218573356,-84.29940922410134
"144 Spring Ridge CT Roswell, GA 30076",Wendell Guerrero,male,55,34.02121730412633,-84.29446180438855
"543 Ridgemont DR Roswell, GA 30076",Darren Williamson,male,52,34.017192755763226,-84.29792776403809
"104 Spring Ridge CT Roswell, GA 30076",Greg Barnett,male,9,34.021166781628736,-84.2938734307223
"511 Spring Ridge DR Roswell, GA 30076",Marline Bradshaw,female,18,34.02210582604514,-84.29491114244577
"102 Spring Ridge CT Roswell, GA 30076",Stephan Craig,male,58,34.021162146166,-84.29384306844136
"2232 Roxburgh DR Roswell, GA 30076",Evan Solis,male,16,34.02417392037595,-84.28595547090727
"9837 Terrace Lake PT Roswell, GA 30076",Pauletta Wolf,female,30,34.02239171876279,-84.28173616892404
"2614 Camden Glen CT Roswell, GA 30076",Leonia Manning,female,56,34.032677103806726,-84.2858480703477
"424 Spring Ridge TRCE Roswell, GA 30076",Efren Barrett,male,40,34.017518083976945,-84.29270387499322
"2331 Roxburgh DR Roswell, GA 30076",Brett Bruce,male,7,34.02695832109734,-84.28797494619458
"2405 Camden Glen CT Roswell, GA 30076",Marshall Parrish,female,20,34.030088118742306,-84.28827848604156
"238 Spring Ridge CT Roswell, GA 30076",Ruthanne Kemp,female,7,34.02034525484611,-84.2952770819943
"161 Spring Ridge DR Roswell, GA 30076",Jordan Whitney,male,50,34.02164104431891,-84.2936226456297
"9902 Fairway Village DR Roswell, GA 30076",Newton Torres,male,29,34.02296784027425,-84.28713380101814
"2201 Roxburgh DR Roswell, GA 30076",Franchesca Odom,female,46,34.023030048699184,-84.28699669341462
"450 Spring Ridge DR Roswell, GA 30076",Diego Mcfadden,male,57,34.021972832102136,-84.29542105011816
"2444 Roxburgh DR Roswell, GA 30076",Cayla Beard,female,23,34.03026102033589,-84.28842024008965
"9740 Terrace Lake PT Roswell, GA 30076",Michel Dudley,male,56,34.021220087551605,-84.2828753527866
"842 Lake Forest PASS Roswell, GA 30076",Adalberto Larsen,male,19,34.0199882887905,-84.29926566168744
"346 Spring Ridge DR Roswell, GA 30076",Jerrold Britt,male,6,34.01916089648613,-84.29697857814881
"9717 Terrace Lake PT Roswell, GA 30076",Jackelyn Patterson,female,57,34.0213092113976,-84.28268872343052
"743 Wood Valley TRCE Roswell, GA 30076",Jesus Hayes,male,35,34.02242062178513,-84.29631768768678
"615 Wood Valley TRCE Roswell, GA 30076",Serafina Preston,female,30,34.02200989093421,-84.29836612450212
"10002 Fairway Village DR Roswell, GA 30076",Jeanene Collier,female,10,34.023592017979816,-84.28814156541061
"1119 Atherton PARK Roswell, GA 30076",Rod Arnold,male,10,34.0219740206062,-84.29046775596301
"615 Springview CT Roswell, GA 30076",Stephen Russo,male,55,34.01825543629185,-84.29694139826314
"2416 Camden Glen CT Roswell, GA 30076",Lean Rutledge,female,43,34.030264819370444,-84.28799809537685
"423 Spring Ridge TRCE Roswell, GA 30076",Devon Ellison,male,59,34.01766386520598,-84.29270101974284
"2604 Camden Glen CT Roswell, GA 30076",Clarence Bird,male,66,34.03263724111816,-84.28596860752505
"314 Spring Ridge DR Roswell, GA 30076",Kary Clemons,female,17,34.01846130319657,-84.29599803381291
"105 Lakeland WAY Roswell, GA 30076",Ronny Berg,male,12,34.01968811267248,-84.29937064957599
"2613 Camden Glen CT Roswell, GA 30076",Shawnee Gutierrez,female,28,34.03271845442643,-84.28546431397456
"708 Springview CT Roswell, GA 30076",Tracey Lamb,male,52,34.01679945363589,-84.29702147415486
"9842 Terrace Lake PT Roswell, GA 30076",Cordell Wood,male,37,34.022893428130196,-84.28198364715654
"2422 Camden Glen CT Roswell, GA 30076",Madison Harmon,female,21,34.03028488113789,-84.28785013984198
"2437 Club Springs DR Roswell, GA 30076",Coleman Mcguire,male,31,34.02259565542452,-84.28622524759989
"813 Lake Forest PASS Roswell, GA 30076",Edward Watts,male,45,34.02030421033235,-84.29971283268405
"2546 Camden Glen CT Roswell, GA 30076",Henriette Mason,female,19,34.03224880551473,-84.28658410386204
"10003 Fairway Village DR Roswell, GA 30076",Assunta Farmer,female,56,34.023724780286415,-84.28811032722083
"509 Spring Ridge DR Roswell, GA 30076",Wilbur Miller,male,64,34.02210104367335,-84.29494414081111
"129 Ridge WAY Roswell, GA 30076",Annelle Stanley,female,6,34.01776675324625,-84.29504725937437
"2414 Club Springs DR Roswell, GA 30076",Jamie Rodgers,male,20,34.02275847719868,-84.28621671302808
"2459 Roxburgh DR Roswell, GA 30076",Octavio Walls,male,58,34.03078437532923,-84.28865397205088
"2337 Roxburgh DR Roswell, GA 30076",Maurice Whitley,male,15,34.027037612100074,-84.28812742889214
"308 Spring Ridge TRCE Roswell, GA 30076",Henry Hodge,male,64,34.017837119379905,-84.29012888491593
"1336 Atherton PARK Roswell, GA 30076",Doug Charles,male,33,34.021479925238836,-84.29007555823677
"1237 Atherton PARK Roswell, GA 30076",Eugenio Buckley,male,40,34.02115192683937,-84.2905647462089
"9946 Terrace Lake PT Roswell, GA 30076",Ardell Golden,female,32,34.02253339700182,-84.28115724539222
"9912 Fairway Village DR Roswell, GA 30076",Jason Mccoy,male,51,34.02304971296692,-84.28720105358711
"114 Spring Ridge CT Roswell, GA 30076",Michelina Mcintosh,female,10,34.02118995894242,-84.29402524212692
"2558 Club Springs DR Roswell, GA 30076",Mitchell Carrillo,male,7,34.02132164377407,-84.28505513799743
"1317 Atherton PARK Roswell, GA 30076",Floretta Farmer,female,16,34.02141794852061,-84.29022846549145
"2507 Roxburgh DR Roswell, GA 30076",Viki Wade,female,52,34.03213625778095,-84.28877890998385
"814 Lake Forest PASS Roswell, GA 30076",Aiko Collins,female,50,34.02037291811821,-84.2996009166719
"2416 Roxburgh DR Roswell, GA 30076",Marty Burks,male,7,34.02931885547214,-84.28837706131687
"1220 Atherton PARK Roswell, GA 30076",Mickie Bennett,female,39,34.02114737050621,-84.2908698464133
"9811 Terrace Lake PT Roswell, GA 30076",Kerstin Baird,female,13,34.02248319127463,-84.28225078536599
"613 Wood Valley TRCE Roswell, GA 30076",Omer Klein,male,31,34.021678778848354,-84.29841675563064
"100 Lakeland WAY Roswell, GA 30076",Darell Tillman,male,13,34.01976993839798,-84.29937692702967
"608 Ridgemont DR Roswell, GA 30076",Charis Wooten,female,69,34.01827891498826,-84.29831206361209
"211 Spring Ridge DR Roswell, GA 30076",Jarred Morse,male,44,34.0205256047368,-84.29397588191381
"453 Spring Ridge TRCE Roswell, GA 30076",Mauricio Logan,male,7,34.01841515232205,-84.29306452834491
"2649 Camden Glen CT Roswell, GA 30076",Marica Gregory,female,58,34.03281380268315,-84.28534291747945
"137 Spring Ridge CT Roswell, GA 30076",Octavio Aguirre,male,67,34.02136978238232,-84.29435804679663
"2323 Club Springs DR Roswell, GA 30076",Shon Gross,male,50,34.02294054101155,-84.28660189896469
"163 Spring Ridge DR Roswell, GA 30076",Saran Cruz,female,20,34.02159849246163,-84.29364007651101
"513 Ridgemont DR Roswell, GA 30076",Gary Martin,female,18,34.016783926134636,-84.2975089819322
"2538 Club Springs DR Roswell, GA 30076",Kanesha Rosales,female,29,34.02157381995454,-84.2854348794256
"2430 Camden Glen CT Roswell, GA 30076",Harry Taylor,male,42,34.03038923538559,-84.28739559091682
"2426 Camden Glen CT Roswell, GA 30076",Myung Price,female,38,34.03029825564951,-84.28775150281874
"640 Springview CT Roswell, GA 30076",Keesha Mcconnell,female,48,34.01795200331823,-84.29708629993047
"526 Wood Valley TRCE Roswell, GA 30076",Brock Green,male,51,34.020188037871016,-84.29772875912812
"513 Wood Valley TRCE Roswell, GA 30076",Allan Chen,male,43,34.020061829154514,-84.29727619021205
"2239 Roxburgh DR Roswell, GA 30076",Clarence Rose,female,35,34.0245292200334,-84.28607409746805
"630 Ridgemont DR Roswell, GA 30076",Ryan Sandoval,male,37,34.018672926902234,-84.29829816185077
"10017 Fairway Village DR Roswell, GA 30076",Muoi Gross,female,7,34.023935245245845,-84.28842074395013
"412 Spring Ridge DR Roswell, GA 30076",Arden Ellison,male,50,34.021067878211056,-84.29624134141206
"719 Lake Forest PASS Roswell, GA 30076",Tajuana Yates,female,39,34.022101497338646,-84.2999418781713
"168 Spring Ridge DR Roswell, GA 30076",Loreen Kane,female,44,34.02145555451112,-84.2935716632833
"10008 Fairway Village DR Roswell, GA 30076",Noel Roth,male,68,34.02367670336676,-84.28834444021578
"603 Ridgemont DR Roswell, GA 30076",Werner Barrett,male,17,34.01816690085405,-84.29842693638794
"142 Ridge WAY Roswell, GA 30076",Janene Walls,female,17,34.0176780047427,-84.29461810601455
"1326 Atherton PARK Roswell, GA 30076",Sana Harrell,female,25,34.021426442601125,-84.29009771532954
"224 Spring Ridge CT Roswell, GA 30076",Gaston Landry,male,42,34.02050766886457,-84.29519092759685
"2406 Club Springs DR Roswell, GA 30076",Sharika Holden,female,15,34.022782437671054,-84.28624288038607
"542 Wood Valley TRCE Roswell, GA 30076",Leroy Smith,male,34,34.020207673889324,-84.29821002000199
"730 Springview CT Roswell, GA 30076",Brian Hutchinson,female,12,34.01652862449689,-84.29745962056509
"737 Springview CT Roswell, GA 30076",Arlie Morton,male,7,34.01629598574068,-84.29761600442887
"100 Spring Ridge DR Roswell, GA 30076",Laurine Stanton,female,69,34.02334237180518,-84.29231373816134
"734 Lake Forest PASS Roswell, GA 30076",Loyce Blackwell,female,16,34.02202207690456,-84.29949895497046
"9931 Terrace Lake PT Roswell, GA 30076",Latrisha Donovan,female,44,34.02213623761128,-84.28112111570705
"2507 Club Springs DR Roswell, GA 30076",Adolfo King,male,16,34.022210513234405,-84.28585619375977
"1137 Atherton PARK Roswell, GA 30076",Nestor Bentley,male,20,34.021872273322074,-84.29050856210715
"1103 Atherton PARK Roswell, GA 30076",Classie House,female,46,34.02192089469335,-84.29031053618294
"2555 Club Springs DR Roswell, GA 30076",Fe Barlow,female,48,34.021206992706965,-84.28519036264828
"2609 Camden Glen CT Roswell, GA 30076",Clement Blanchard,male,25,34.032708138946965,-84.28547766341858
"2624 Camden Glen CT Roswell, GA 30076",Caroyln Cochran,female,32,34.0327169664953,-84.28572753317037
"331 Spring Ridge DR Roswell, GA 30076",Dannie Hayden,male,59,34.01881077422348,-84.29660321035828
"2407 Camden Glen CT Roswell, GA 30076",Jimmy Glover,male,41,34.030094606378555,-84.28823063972432
"2617 Camden Glen CT Roswell, GA 30076",Jene Sweeney,female,58,34.032728769905894,-84.28545096453054
"2616 Club Springs DR Roswell, GA 30076",Catheryn Goff,female,5,34.02133079883323,-84.28420708616426
"121 Camellia WAY Roswell, GA 30076",Riley Whitley,male,22,34.0207954316134,-84.29305251275738
"1124 Atherton PARK Roswell, GA 30076",Britt Warner,male,46,34.02203351666071,-84.29056721274236
"8628 Steeple Chase DR Roswell, GA 30076",Lucien Faulkner,male,50,33.98918787107072,-84.29169745244461
"148 Willow Brook DR Roswell, GA 30076",Janetta Cote,female,9,33.98455102490623,-84.28078443311848
"8138 Riverbirch DR Roswell, GA 30076",Ara Kramer,female,5,33.97850724313304,-84.28654052797852
"648 Fourth Fairway DR Roswell, GA 30076",Chase Randall,male,27,33.979515870410864,-84.2830200091365
"200 Back Tee CT Roswell, GA 30076",Reggie Dennis,male,48,33.98120480999081,-84.28493733006437
"569 Fourth Fairway DR Roswell, GA 30076",Sharan Dickson,female,31,33.979548529107234,-84.2817289794463
"312 Banyon Brook PT Roswell, GA 30076",Fabian Rivas,male,9,33.98917211573256,-84.28350570431003
"32 Lazy Laurel Close Roswell, GA 30076",Otto Chandler,male,67,33.98904951756228,-84.28057375625305
"100 Major CT Roswell, GA 30076",Willy O'connor,male,27,33.9817832761556,-84.28269185287684
"2475 The Fifth Fairway Roswell, GA 30076",Burt Campos,male,24,33.97783132736324,-84.2860211279948
"8219 Riverbirch DR Roswell, GA 30076",Barrett Munoz,male,55,33.98056018921833,-84.28540802531128
"2673 Misty Morning LN Roswell, GA 30076",Signe Medina,female,18,33.987009248938826,-84.28556646738484
"8500 Olde Pacer Pointe Roswell, GA 30076",Kenda Reyes,female,17,33.988363737842604,-84.285326689213
"18 Lazy Laurel Close Roswell, GA 30076",Monte Cochran,male,6,33.98904951756228,-84.28057375625305
"2616 Satinwood DR Roswell, GA 30076",Tama Orr,female,42,33.981359559577925,-84.28144023357765
"8229 Riverbirch DR Roswell, GA 30076",Beaulah Sweeney,female,13,33.980967624412365,-84.28515951643148
"2402 The Fifth Fairway Roswell, GA 30076",Charley Spence,male,53,33.978266146896075,-84.28655652348075
"200 Sandtrap WAY Roswell, GA 30076",Twana Mccarty,female,64,33.98288064888352,-84.28287481571353
"2730 Misty Morning LN Roswell, GA 30076",Yuette Tran,female,36,33.987659674480085,-84.28470044358781
"2546 Whisper Wind CT Roswell, GA 30076",Christena Lott,female,35,33.98831884891594,-84.28544021762096
"8406 Haven Wood TRL Roswell, GA 30076",Tommy Stein,male,14,33.986037971178085,-84.28189578045355
"309 Merritt DR Roswell, GA 30076",Erick Rhodes,male,33,33.983765497064546,-84.2799424733252
"495 Dogleg CT Roswell, GA 30076",Raymond Mayo,male,8,33.980486945754606,-84.28127091983504
"2528 Whisper Wind CT Roswell, GA 30076",Guillermo Moody,male,49,33.98808201174966,-84.28590299921518
"300 Foliage CT Roswell, GA 30076",Bari English,female,23,33.981198344309114,-84.27876327560955
"400 Tapestry TRL Roswell, GA 30076",Walter Fields,female,13,33.989632533441075,-84.28377403346974
"2648 Misty Morning LN Roswell, GA 30076",Aleen Cherry,female,58,33.98707891557837,-84.28600732657101
"2701 Hazy Hollow RUN Roswell, GA 30076",Hermine Franco,female,36,33.98575390524476,-84.28426296911684
"308 Banyon Brook PT Roswell, GA 30076",Mammie Morrison,female,22,33.98911588234849,-84.28341897490114
"8676 Haven Wood TRL Roswell, GA 30076",Shandra Snyder,female,68,33.98903957704062,-84.28063690284652
